boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard,eworld,qmax_i,qmax,ncon
8272,13,109304,7.980783e-04,5.064546e-03,1.185552e-02,0.000000e+00,0.000000e+00,201,7.718259e-06,0,0,0,179,18,3.357157e+04,46676
8273,13,109317,9.119890e-04,5.017985e-03,1.088672e-02,0.000000e+00,0.000000e+00,200,5.340147e-04,0,0,0,63,18,3.357958e+04,46947
8274,14,109331,8.021300e-04,5.037291e-03,1.080915e-02,0.000000e+00,0.000000e+00,185,4.230483e-04,0,0,0,235,18,3.358780e+04,47899
8275,12,109343,1.276361e-03,5.040736e-03,1.000000e-02,0.000000e+00,0.000000e+00,199,5.728337e-05,0,0,0,46,18,3.359584e+04,48382
8276,14,109357,9.135089e-04,5.016021e-03,1.119183e-02,0.000000e+00,0.000000e+00,216,6.956214e-05,0,0,0,191,18,3.360427e+04,48375
8277,17,109374,8.067149e-04,4.794784e-03,1.000000e-02,0.000000e+00,0.000000e+00,222,9.710024e-05,0,0,0,38,18,3.361245e+04,48645
8278,11,109385,1.120426e-03,4.904827e-03,1.000000e-02,0.000000e+00,0.000000e+00,199,3.572471e-04,0,0,0,0,18,3.362045e+04,48971
8279,13,109398,1.437409e-03,4.835452e-03,9.259874e-03,0.000000e+00,0.000000e+00,214,1.343402e-04,0,0,0,159,18,3.362848e+04,49015
8280,12,109410,9.510561e-04,4.945536e-03,9.950726e-03,0.000000e+00,0.000000e+00,205,6.713996e-05,0,0,0,22,18,3.363655e+04,49360
8281,13,109423,1.113383e-03,4.873631e-03,1.034210e-02,0.000000e+00,0.000000e+00,200,5.720108e-05,0,0,0,175,18,3.364489e+04,49154
8282,11,109434,1.159521e-03,4.946274e-03,1.208084e-02,0.000000e+00,0.000000e+00,213,6.591318e-05,0,0,0,79,18,3.365305e+04,49269
8283,9,109443,1.079375e-03,5.042569e-03,1.259460e-02,0.000000e+00,0.000000e+00,195,1.052084e-04,0,0,0,139,18,3.366072e+04,49139
8284,14,109457,8.629796e-04,5.143604e-03,1.035600e-02,0.000000e+00,0.000000e+00,189,8.474470e-05,0,0,0,174,18,3.366908e+04,48978
8285,11,109468,1.324562e-03,4.912853e-03,9.928437e-03,0.000000e+00,0.000000e+00,217,1.160304e-04,0,0,0,174,18,3.367722e+04,49306
8286,16,109484,6.945238e-04,4.972149e-03,1.089000e-02,0.000000e+00,0.000000e+00,202,6.984055e-06,0,0,0,107,18,3.368529e+04,49864
8287,10,109494,1.208632e-03,4.855400e-03,1.000000e-02,0.000000e+00,0.000000e+00,205,3.146555e-04,0,0,0,190,18,3.369344e+04,49266
8288,10,109504,1.026378e-03,4.822473e-03,1.123869e-02,0.000000e+00,0.000000e+00,200,5.537734e-04,0,0,0,107,18,3.370154e+04,49309
8289,9,109513,1.034742e-03,4.855495e-03,1.165178e-02,0.000000e+00,0.000000e+00,202,1.475119e-04,0,0,0,66,18,3.370941e+04,49308
8290,13,109526,1.102181e-03,4.912728e-03,1.139061e-02,0.000000e+00,0.000000e+00,215,5.707962e-05,0,0,0,66,18,3.371755e+04,48920
8291,11,109537,1.090879e-03,4.841250e-03,1.029554e-02,0.000000e+00,0.000000e+00,197,2.878681e-04,0,0,0,249,18,3.372613e+04,48590
8292,27,109564,4.958631e-04,4.837345e-03,9.900000e-03,0.000000e+00,0.000000e+00,207,4.231209e-04,0,0,0,59,18,3.373419e+04,48707
8293,14,109578,1.100990e-03,4.920000e-03,1.065830e-02,0.000000e+00,0.000000e+00,188,1.620414e-06,0,0,0,163,18,3.374229e+04,48943
8294,13,109591,1.114838e-03,4.989968e-03,1.115336e-02,0.000000e+00,0.000000e+00,191,8.152178e-05,0,0,0,45,18,3.375039e+04,49044
8295,13,109604,6.354411e-04,4.916321e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,2.230611e-05,0,0,0,118,18,3.375843e+04,49255
8296,17,109621,1.101582e-03,4.911380e-03,1.173393e-02,0.000000e+00,0.000000e+00,208,6.726432e-07,0,0,0,165,18,3.376645e+04,48833
8297,19,109640,8.447056e-04,4.937482e-03,1.118473e-02,0.000000e+00,0.000000e+00,209,5.624735e-05,0,0,0,3,18,3.377408e+04,49160
8298,14,109654,9.718110e-04,4.955794e-03,1.042473e-02,0.000000e+00,0.000000e+00,218,1.838408e-06,0,0,0,2,18,3.378280e+04,48989
8299,16,109670,7.749741e-04,4.824116e-03,9.949575e-03,0.000000e+00,0.000000e+00,228,9.605242e-05,0,0,0,220,18,3.379104e+04,49189
8300,15,109685,8.136337e-04,4.893012e-03,9.920345e-03,0.000000e+00,0.000000e+00,190,1.164757e-04,0,0,0,80,18,3.379895e+04,49442
8301,14,109699,9.460105e-04,4.823038e-03,9.920345e-03,0.000000e+00,0.000000e+00,216,1.755543e-04,0,0,0,204,18,3.380746e+04,49479
8302,13,109712,1.386515e-03,4.986653e-03,1.071965e-02,0.000000e+00,0.000000e+00,188,8.774281e-05,0,0,0,80,18,3.381524e+04,49085
8303,13,109725,8.663211e-04,4.925882e-03,9.524099e-03,0.000000e+00,0.000000e+00,203,1.795966e-04,0,0,0,118,18,3.382354e+04,49280
8304,12,109737,1.259766e-03,5.049904e-03,1.052004e-02,0.000000e+00,0.000000e+00,201,3.831015e-04,0,0,0,234,18,3.383200e+04,49066
8305,15,109752,9.581570e-04,4.946334e-03,1.051231e-02,0.000000e+00,0.000000e+00,208,5.687609e-05,0,0,0,45,18,3.384000e+04,49309
8306,15,109767,8.576680e-04,4.905286e-03,1.071096e-02,0.000000e+00,0.000000e+00,214,5.494137e-06,0,0,0,76,18,3.384809e+04,49298
8307,19,109786,1.124652e-03,4.878318e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,4.019128e-04,0,0,0,173,18,3.385632e+04,49265
8308,15,109801,5.465297e-04,4.788854e-03,9.263229e-03,0.000000e+00,0.000000e+00,215,4.544291e-04,0,0,0,173,18,3.386448e+04,49200
8309,20,109821,1.433422e-03,4.795581e-03,8.996574e-03,0.000000e+00,0.000000e+00,194,5.534659e-05,0,0,0,241,18,3.387281e+04,49456
8310,12,109833,9.150446e-04,5.017920e-03,1.341834e-02,0.000000e+00,0.000000e+00,199,3.609374e-04,0,0,0,213,18,3.388084e+04,49253
8311,13,109846,1.225387e-03,4.867630e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,6.364391e-04,0,0,0,75,18,3.388909e+04,49373
8312,15,109861,1.116142e-03,4.922420e-03,1.100664e-02,0.000000e+00,0.000000e+00,196,5.357210e-04,0,0,0,241,18,3.389726e+04,49678
8313,12,109873,1.419389e-03,4.793996e-03,1.061824e-02,0.000000e+00,0.000000e+00,223,2.360314e-04,0,0,0,74,18,3.390520e+04,49764
8314,11,109884,8.783744e-04,4.847411e-03,1.003151e-02,0.000000e+00,0.000000e+00,199,3.961478e-04,0,0,0,189,18,3.391308e+04,50197
8315,11,109895,1.097483e-03,4.748398e-03,9.970979e-03,0.000000e+00,0.000000e+00,215,2.576807e-04,0,0,0,144,18,3.392154e+04,50235
8316,12,109907,1.044821e-03,4.959095e-03,9.925642e-03,0.000000e+00,0.000000e+00,188,4.900673e-05,0,0,0,220,18,3.392962e+04,50133
8317,11,109918,1.440043e-03,4.805357e-03,1.019755e-02,0.000000e+00,0.000000e+00,225,9.463062e-04,0,0,0,86,18,3.393809e+04,50225
8318,10,109928,1.397905e-03,4.864571e-03,1.042633e-02,0.000000e+00,0.000000e+00,208,1.269050e-05,0,0,0,117,18,3.394601e+04,50664
8319,13,109941,1.106435e-03,4.846337e-03,9.381783e-03,0.000000e+00,0.000000e+00,216,5.668762e-05,0,0,0,40,18,3.395417e+04,50815
8320,16,109957,8.705558e-04,4.710687e-03,1.049573e-02,0.000000e+00,0.000000e+00,218,3.576579e-04,0,0,0,181,18,3.396204e+04,50757
8321,11,109968,1.220561e-03,4.677747e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,5.666097e-05,0,0,0,28,18,3.397037e+04,50810
8322,12,109980,1.295457e-03,4.776326e-03,9.971264e-03,0.000000e+00,0.000000e+00,203,9.535875e-04,0,0,0,60,18,3.397905e+04,50808
8323,12,109992,1.143728e-03,4.701640e-03,9.813237e-03,0.000000e+00,0.000000e+00,212,2.297678e-04,0,0,0,22,18,3.398669e+04,50972
8324,13,110005,1.061952e-03,4.732915e-03,9.799768e-03,0.000000e+00,0.000000e+00,216,9.923786e-05,0,0,0,22,18,3.399484e+04,50748
8325,11,110016,1.320068e-03,4.756094e-03,1.175733e-02,0.000000e+00,0.000000e+00,207,5.660633e-05,0,0,0,158,18,3.400365e+04,50921
8326,13,110029,9.331139e-04,4.635352e-03,1.000000e-02,0.000000e+00,0.000000e+00,220,1.696765e-04,0,0,0,253,18,3.401141e+04,50943
8327,12,110041,1.292733e-03,4.739449e-03,9.296371e-03,0.000000e+00,0.000000e+00,218,4.097234e-06,0,0,0,79,18,3.401966e+04,50687
8328,11,110052,7.375958e-04,4.724852e-03,1.000000e-02,0.000000e+00,0.000000e+00,219,4.446547e-04,0,0,0,158,18,3.402817e+04,50607
8329,14,110066,8.821758e-04,4.709384e-03,9.145768e-03,0.000000e+00,0.000000e+00,233,5.655343e-05,0,0,0,171,18,3.403592e+04,50697
8330,12,110078,9.529492e-04,4.774020e-03,1.000000e-02,0.000000e+00,0.000000e+00,221,5.654038e-05,0,0,0,12,18,3.404389e+04,50130
8331,13,110091,1.288023e-03,4.873460e-03,9.145768e-03,0.000000e+00,0.000000e+00,213,5.513028e-04,0,0,0,244,18,3.405245e+04,50054
8332,22,110113,6.180831e-04,4.748022e-03,1.000000e-02,0.000000e+00,0.000000e+00,217,7.779953e-05,0,0,0,180,18,3.406049e+04,49807
8333,14,110127,8.775273e-04,4.640118e-03,8.812543e-03,0.000000e+00,0.000000e+00,227,2.725339e-04,0,0,0,167,18,3.406846e+04,50051
8334,11,110138,1.420860e-03,4.653204e-03,1.118342e-02,0.000000e+00,0.000000e+00,213,7.054093e-05,0,0,0,167,18,3.407664e+04,49861
8335,15,110153,9.186572e-04,4.693358e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,1.484467e-04,0,0,0,180,18,3.408502e+04,49985
8336,16,110169,9.503832e-04,4.737047e-03,9.917600e-03,0.000000e+00,0.000000e+00,229,5.057088e-05,0,0,0,187,18,3.409292e+04,49930
8337,14,110183,1.090845e-03,4.782129e-03,9.917600e-03,0.000000e+00,0.000000e+00,203,5.644684e-05,0,0,0,118,18,3.410114e+04,50785
8338,11,110194,1.335401e-03,4.748772e-03,1.259797e-02,0.000000e+00,0.000000e+00,221,1.199812e-04,0,0,0,171,18,3.410954e+04,50926
8339,15,110209,8.168506e-04,4.622438e-03,9.798076e-03,0.000000e+00,0.000000e+00,225,5.676437e-05,0,0,0,171,18,3.411773e+04,51229
8340,13,110222,1.031329e-03,4.685082e-03,9.162019e-03,0.000000e+00,0.000000e+00,220,3.578961e-04,0,0,0,171,18,3.412591e+04,51243
8341,13,110235,8.866261e-04,4.667067e-03,9.162019e-03,0.000000e+00,0.000000e+00,221,1.204584e-04,0,0,0,171,18,3.413409e+04,51011
8342,14,110249,1.004699e-03,4.717767e-03,9.727740e-03,0.000000e+00,0.000000e+00,230,5.638006e-05,0,0,0,235,18,3.414211e+04,51004
8343,14,110263,1.124902e-03,4.717475e-03,9.392322e-03,0.000000e+00,0.000000e+00,228,5.636636e-05,0,0,0,177,18,3.415054e+04,51068
8344,22,110285,6.558340e-04,4.865707e-03,9.225865e-03,0.000000e+00,0.000000e+00,202,2.611288e-04,0,0,0,180,18,3.415867e+04,51084
8345,12,110297,8.161739e-04,4.895620e-03,1.043194e-02,0.000000e+00,0.000000e+00,214,3.674632e-04,0,0,0,45,18,3.416667e+04,50940
8346,12,110309,5.646185e-04,4.979129e-03,1.140747e-02,0.000000e+00,0.000000e+00,203,5.600716e-06,0,0,0,209,18,3.417482e+04,50818
8347,11,110320,1.117322e-03,4.895444e-03,1.000000e-02,0.000000e+00,0.000000e+00,209,5.394106e-04,0,0,0,158,18,3.418358e+04,50788
8348,14,110334,1.328534e-03,5.001351e-03,1.061860e-02,0.000000e+00,0.000000e+00,204,3.143735e-04,0,0,0,189,18,3.419094e+04,50301
8349,15,110349,1.268992e-03,4.950955e-03,1.197900e-02,0.000000e+00,0.000000e+00,199,6.687451e-05,0,0,0,6,18,3.419953e+04,50059
8350,16,110365,1.135418e-03,4.905539e-03,1.089000e-02,0.000000e+00,0.000000e+00,209,5.627377e-05,0,0,0,163,18,3.420755e+04,49795
8351,12,110377,1.168361e-03,4.819478e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,5.858126e-04,0,0,0,130,18,3.421571e+04,49845
8352,11,110388,1.121078e-03,4.916137e-03,1.095957e-02,0.000000e+00,0.000000e+00,192,4.537838e-04,0,0,0,8,18,3.422413e+04,50130
8353,12,110400,1.156943e-03,4.862914e-03,9.330764e-03,0.000000e+00,0.000000e+00,215,2.730545e-05,0,0,0,163,18,3.423214e+04,50128
8354,14,110414,1.118317e-03,4.819414e-03,1.074589e-02,0.000000e+00,0.000000e+00,226,1.791649e-06,0,0,0,67,18,3.424034e+04,50577
8355,14,110428,9.333488e-04,4.703403e-03,1.000000e-02,0.000000e+00,0.000000e+00,226,4.530242e-04,0,0,0,200,18,3.424809e+04,50626
8356,14,110442,8.295037e-04,4.780343e-03,1.108983e-02,0.000000e+00,0.000000e+00,209,5.248274e-04,0,0,0,50,18,3.425667e+04,50700
8357,14,110456,1.191085e-03,4.772673e-03,1.034965e-02,0.000000e+00,0.000000e+00,207,2.293777e-04,0,0,0,129,18,3.426528e+04,51071
8358,14,110470,1.074019e-03,4.844719e-03,1.032185e-02,0.000000e+00,0.000000e+00,212,5.616789e-05,0,0,0,131,18,3.427298e+04,51167
8359,14,110484,1.284026e-03,4.766023e-03,1.000000e-02,0.000000e+00,0.000000e+00,233,6.838876e-06,0,0,0,120,18,3.428132e+04,50924
8360,16,110500,1.033879e-03,4.670588e-03,1.012683e-02,0.000000e+00,0.000000e+00,219,4.897415e-05,0,0,0,173,18,3.428962e+04,50866
8361,12,110512,1.133190e-03,4.632399e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,9.743603e-06,0,0,0,131,18,3.429759e+04,51257
8362,11,110523,1.317162e-03,4.726153e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,2.291499e-04,0,0,0,161,18,3.430650e+04,51537
8363,12,110535,9.536323e-04,4.779181e-03,1.000000e-02,0.000000e+00,0.000000e+00,217,7.240346e-04,0,0,0,65,18,3.431389e+04,51612
8364,17,110552,8.950543e-04,4.795890e-03,9.012446e-03,0.000000e+00,0.000000e+00,210,2.252953e-04,0,0,0,92,18,3.432219e+04,51304
8365,14,110566,1.014818e-03,4.897169e-03,9.892494e-03,0.000000e+00,0.000000e+00,212,5.607531e-05,0,0,0,92,18,3.433039e+04,51393
8366,13,110579,1.176395e-03,4.770180e-03,1.071872e-02,0.000000e+00,0.000000e+00,226,4.252807e-05,0,0,0,72,18,3.433853e+04,50861
8367,11,110590,1.153412e-03,4.768807e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,5.604875e-05,0,0,0,116,18,3.434689e+04,50518
8368,14,110604,8.124409e-04,4.726886e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,8.357460e-05,0,0,0,176,18,3.435489e+04,50268
8369,16,110620,1.052019e-03,4.711359e-03,1.000000e-02,0.000000e+00,0.000000e+00,206,1.268359e-04,0,0,0,78,18,3.436410e+04,49755
8370,18,110638,7.973179e-04,4.673827e-03,1.010163e-02,0.000000e+00,0.000000e+00,213,3.397820e-04,0,0,0,177,18,3.437193e+04,49541
8371,14,110652,1.130506e-03,4.718666e-03,1.000000e-02,0.000000e+00,0.000000e+00,217,1.012291e-05,0,0,0,177,18,3.438014e+04,49519
8372,15,110667,1.171243e-03,4.652789e-03,1.000000e-02,0.000000e+00,0.000000e+00,221,3.157289e-04,0,0,0,3,18,3.438741e+04,49212
8373,12,110679,1.276001e-03,4.608750e-03,1.000000e-02,0.000000e+00,0.000000e+00,226,1.096788e-04,0,0,0,176,18,3.439593e+04,48916
8374,16,110695,1.115386e-03,4.599213e-03,9.452200e-03,0.000000e+00,0.000000e+00,232,5.595596e-05,0,0,0,135,18,3.440468e+04,49091
8375,13,110708,8.521137e-04,4.651996e-03,1.051905e-02,0.000000e+00,0.000000e+00,206,1.503388e-04,0,0,0,135,18,3.441287e+04,48822
8376,12,110720,1.043248e-03,4.635915e-03,1.043942e-02,0.000000e+00,0.000000e+00,209,1.466116e-04,0,0,0,203,18,3.442093e+04,48631
8377,12,110732,1.167286e-03,4.641682e-03,1.000000e-02,0.000000e+00,0.000000e+00,207,5.591635e-05,0,0,0,248,18,3.442941e+04,48907
8378,11,110743,1.348549e-03,4.639624e-03,1.035992e-02,0.000000e+00,0.000000e+00,221,3.646310e-04,0,0,0,205,18,3.443751e+04,49019
8379,15,110758,8.299608e-04,4.616275e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,2.930723e-04,0,0,0,136,18,3.444600e+04,49141
8380,20,110778,8.223319e-04,4.639224e-03,1.000000e-02,0.000000e+00,0.000000e+00,221,7.417017e-05,0,0,0,235,18,3.445381e+04,48705
8381,13,110791,7.658856e-04,4.526979e-03,9.181857e-03,0.000000e+00,0.000000e+00,233,5.586375e-05,0,0,0,248,18,3.446229e+04,49088
8382,13,110804,9.701409e-04,4.611771e-03,1.071117e-02,0.000000e+00,0.000000e+00,206,9.283261e-07,0,0,0,210,18,3.447070e+04,49026
8383,14,110818,7.064056e-04,4.619377e-03,1.017877e-02,0.000000e+00,0.000000e+00,215,5.583716e-05,0,0,0,210,18,3.447894e+04,49019
8384,13,110831,8.775329e-04,4.700006e-03,1.050048e-02,0.000000e+00,0.000000e+00,215,2.019224e-05,0,0,0,232,18,3.448666e+04,48861
8385,20,110851,9.559531e-04,4.766153e-03,8.883003e-03,0.000000e+00,0.000000e+00,203,5.581162e-05,0,0,0,235,18,3.449495e+04,48798
8386,16,110867,8.788314e-04,4.730281e-03,9.749346e-03,0.000000e+00,0.000000e+00,199,6.958209e-05,0,0,0,118,18,3.450303e+04,48835
8387,11,110878,1.684993e-03,4.815973e-03,9.670769e-03,0.000000e+00,0.000000e+00,204,1.510442e-04,0,0,0,254,18,3.451169e+04,48875
8388,14,110892,1.178056e-03,4.857337e-03,1.000000e-02,0.000000e+00,0.000000e+00,204,3.712368e-05,0,0,0,75,18,3.451999e+04,48174
8389,11,110903,1.467133e-03,4.833719e-03,9.926973e-03,0.000000e+00,0.000000e+00,202,4.169664e-04,0,0,0,160,18,3.452753e+04,47891
8390,12,110915,8.774924e-04,4.817905e-03,9.926973e-03,0.000000e+00,0.000000e+00,209,9.280993e-07,0,0,0,214,18,3.453627e+04,47503
8391,12,110927,1.184186e-03,4.868642e-03,1.342698e-02,0.000000e+00,0.000000e+00,204,3.596999e-04,0,0,0,235,18,3.454435e+04,47414
8392,14,110941,9.185171e-04,4.758335e-03,1.000000e-02,0.000000e+00,0.000000e+00,207,5.571982e-05,0,0,0,157,18,3.455261e+04,46923
8393,12,110953,9.217208e-04,4.649342e-03,1.000000e-02,0.000000e+00,0.000000e+00,223,1.425544e-04,0,0,0,38,18,3.456113e+04,47017
8394,20,110973,7.564895e-04,4.772570e-03,1.089000e-02,0.000000e+00,0.000000e+00,205,1.857855e-04,0,0,0,235,18,3.456905e+04,46975
8395,12,110985,1.029962e-03,4.616443e-03,1.000000e-02,0.000000e+00,0.000000e+00,218,5.568078e-05,0,0,0,22,18,3.457718e+04,47282
8396,12,110997,1.097367e-03,4.761412e-03,1.000000e-02,0.000000e+00,0.000000e+00,196,1.215924e-04,0,0,0,41,18,3.458541e+04,47240
8397,12,111009,1.249765e-03,4.714778e-03,1.000000e-02,0.000000e+00,0.000000e+00,201,9.286159e-07,0,0,0,41,18,3.459365e+04,47157
8398,14,111023,1.143010e-03,4.792943e-03,1.295361e-02,0.000000e+00,0.000000e+00,202,1.537835e-04,0,0,0,41,18,3.460189e+04,47449
8399,11,111034,1.085103e-03,4.705280e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,2.368956e-06,0,0,0,106,18,3.461016e+04,47234
8400,12,111046,8.033265e-04,4.759162e-03,9.815671e-03,0.000000e+00,0.000000e+00,188,3.320869e-05,0,0,0,21,18,3.461845e+04,47084
8401,12,111058,1.399064e-03,4.695810e-03,9.974582e-03,0.000000e+00,0.000000e+00,217,6.659147e-05,0,0,0,131,18,3.462647e+04,47109
8402,13,111071,8.890499e-04,4.614577e-03,1.000000e-02,0.000000e+00,0.000000e+00,226,1.624464e-04,0,0,0,90,18,3.463495e+04,47006
8403,10,111081,9.184384e-04,4.654414e-03,1.001740e-02,0.000000e+00,0.000000e+00,205,9.574105e-04,0,0,0,90,18,3.464321e+04,47083
8404,11,111092,1.152487e-03,4.615877e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,8.552505e-06,0,0,0,72,18,3.465110e+04,47355
8405,13,111105,1.197016e-03,4.474684e-03,9.341346e-03,0.000000e+00,0.000000e+00,226,1.055643e-05,0,0,0,163,18,3.465965e+04,47449
8406,15,111120,1.206965e-03,4.635665e-03,1.000000e-02,0.000000e+00,0.000000e+00,207,8.482114e-06,0,0,0,134,18,3.466795e+04,47210
8407,12,111132,1.102605e-03,4.711018e-03,9.195630e-03,0.000000e+00,0.000000e+00,212,1.283076e-04,0,0,0,48,18,3.467645e+04,46950
8408,14,111146,9.711919e-04,4.842926e-03,1.007781e-02,0.000000e+00,0.000000e+00,196,5.554007e-04,0,0,0,116,18,3.468426e+04,46967
8409,15,111161,8.700861e-04,4.790236e-03,9.483051e-03,0.000000e+00,0.000000e+00,214,3.262867e-04,0,0,0,116,18,3.469252e+04,46780
8410,13,111174,1.293574e-03,4.874052e-03,1.121264e-02,0.000000e+00,0.000000e+00,213,3.321528e-04,0,0,0,203,18,3.470090e+04,46373
8411,15,111189,1.341539e-03,4.777194e-03,1.000000e-02,0.000000e+00,0.000000e+00,221,5.053957e-04,0,0,0,168,18,3.470880e+04,46520
8412,13,111202,9.205134e-04,4.790619e-03,1.089000e-02,0.000000e+00,0.000000e+00,207,3.849655e-04,0,0,0,235,18,3.471748e+04,46444
8413,11,111213,1.580749e-03,4.804304e-03,1.060139e-02,0.000000e+00,0.000000e+00,192,8.428850e-06,0,0,0,148,18,3.472552e+04,46591
8414,13,111226,7.449928e-04,4.810128e-03,1.089000e-02,0.000000e+00,0.000000e+00,208,5.226540e-04,0,0,0,194,18,3.473379e+04,46623
8415,15,111241,1.022008e-03,4.782430e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,9.279028e-07,0,0,0,125,18,3.474254e+04,46719
8416,12,111253,9.945101e-04,4.732659e-03,9.785225e-03,0.000000e+00,0.000000e+00,215,5.540688e-05,0,0,0,253,18,3.475058e+04,46863
8417,14,111267,9.428131e-04,4.605993e-03,9.458617e-03,0.000000e+00,0.000000e+00,225,1.772041e-04,0,0,0,39,18,3.475848e+04,47186
8418,12,111279,9.107348e-04,4.780863e-03,1.000000e-02,0.000000e+00,0.000000e+00,200,1.366582e-04,0,0,0,39,18,3.476672e+04,47240
8419,13,111292,1.493452e-03,4.788795e-03,9.756317e-03,0.000000e+00,0.000000e+00,199,5.536821e-05,0,0,0,122,18,3.477520e+04,47366
8420,16,111308,5.513006e-04,4.955466e-03,1.036107e-02,0.000000e+00,0.000000e+00,196,4.398629e-04,0,0,0,253,18,3.478359e+04,47424
8421,13,111321,1.279954e-03,5.005582e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,1.037759e-04,0,0,0,253,18,3.479184e+04,47059
8422,14,111335,1.326024e-03,5.035337e-03,1.095751e-02,0.000000e+00,0.000000e+00,196,5.532917e-05,0,0,0,253,18,3.480009e+04,46762
8423,19,111354,6.436910e-04,4.907210e-03,9.463585e-03,0.000000e+00,0.000000e+00,207,6.613694e-04,0,0,0,253,18,3.480839e+04,46625
8424,15,111369,9.687932e-04,4.971324e-03,9.463585e-03,0.000000e+00,0.000000e+00,193,5.530335e-05,0,0,0,167,18,3.481657e+04,46724
8425,13,111382,1.449431e-03,4.913540e-03,1.114251e-02,0.000000e+00,0.000000e+00,221,2.368063e-05,0,0,0,201,18,3.482552e+04,47133
8426,16,111398,6.073213e-04,4.931087e-03,1.041956e-02,0.000000e+00,0.000000e+00,217,4.485385e-04,0,0,0,247,18,3.483294e+04,46583
8427,14,111412,1.273109e-03,4.913143e-03,1.000000e-02,0.000000e+00,0.000000e+00,216,3.094941e-06,0,0,0,253,18,3.484139e+04,46395
8428,10,111422,1.401806e-03,4.877688e-03,1.060853e-02,0.000000e+00,0.000000e+00,193,5.720931e-04,0,0,0,108,18,3.484986e+04,46358
8429,12,111434,1.115309e-03,4.972955e-03,9.705347e-03,0.000000e+00,0.000000e+00,201,9.861885e-05,0,0,0,99,18,3.485773e+04,46180
8430,12,111446,1.286154e-03,4.953299e-03,1.106634e-02,0.000000e+00,0.000000e+00,197,5.114462e-05,0,0,0,99,18,3.486600e+04,46383
8431,13,111459,1.048037e-03,4.824482e-03,8.610891e-03,0.000000e+00,0.000000e+00,224,8.350828e-06,0,0,0,16,18,3.487399e+04,46349
8432,12,111471,1.242912e-03,4.882122e-03,1.000000e-02,0.000000e+00,0.000000e+00,206,2.466891e-04,0,0,0,106,18,3.488262e+04,46277
8433,22,111493,4.030968e-04,4.833283e-03,9.299284e-03,0.000000e+00,0.000000e+00,216,1.679726e-04,0,0,0,189,18,3.489066e+04,46353
8434,12,111505,1.017295e-03,4.908231e-03,1.166943e-02,0.000000e+00,0.000000e+00,184,9.914540e-06,0,0,0,189,18,3.489893e+04,46479
8435,12,111517,8.807340e-04,4.843575e-03,1.213697e-02,0.000000e+00,0.000000e+00,204,6.300713e-05,0,0,0,121,18,3.490734e+04,46535
8436,13,111530,9.529214e-04,4.893012e-03,1.144565e-02,0.000000e+00,0.000000e+00,209,5.514872e-05,0,0,0,121,18,3.491560e+04,46275
8437,18,111548,8.771081e-04,4.921690e-03,1.000000e-02,0.000000e+00,0.000000e+00,206,7.403017e-05,0,0,0,169,18,3.492381e+04,46510
8438,14,111562,9.053557e-04,5.078374e-03,1.243648e-02,0.000000e+00,0.000000e+00,187,5.512235e-05,0,0,0,248,18,3.493254e+04,46690
8439,12,111574,8.622419e-04,4.915271e-03,1.125951e-02,0.000000e+00,0.000000e+00,190,5.510985e-05,0,0,0,28,18,3.494058e+04,46533
8440,14,111588,8.003682e-04,5.078363e-03,1.238547e-02,0.000000e+00,0.000000e+00,178,2.755147e-04,0,0,0,169,18,3.494869e+04,46658
8441,13,111601,9.850456e-04,5.040537e-03,1.000000e-02,0.000000e+00,0.000000e+00,205,5.257700e-04,0,0,0,248,18,3.495738e+04,46775
8442,13,111614,1.056620e-03,5.096623e-03,1.278969e-02,0.000000e+00,0.000000e+00,182,5.507128e-05,0,0,0,33,18,3.496539e+04,46506
8443,15,111629,1.276937e-03,5.125365e-03,1.099287e-02,0.000000e+00,0.000000e+00,194,1.132101e-05,0,0,0,128,18,3.497382e+04,46731
8444,9,111638,1.148778e-03,5.104139e-03,1.089000e-02,0.000000e+00,0.000000e+00,199,3.101682e-04,0,0,0,46,18,3.498207e+04,46350
8445,10,111648,1.634657e-03,5.068935e-03,1.043755e-02,0.000000e+00,0.000000e+00,177,5.503269e-05,0,0,0,28,18,3.499027e+04,46067
8446,12,111660,9.955696e-04,5.010977e-03,1.317690e-02,0.000000e+00,0.000000e+00,200,3.583548e-04,0,0,0,178,18,3.499898e+04,45810
